,num bidders,avg rev
0,2.0,2.6870057685088806
1,3.0,4.676537180435969
2,4.0,7.0
3,5.0,7.602631123499285
4,6.0,9.308061022576076
5,7.0,10.053854982045445
6,8.0,9.333809511662428
7,9.0,10.8
8,10.0,12.016655108639842
9,11.0,12.60317420335052
10,12.0,13.856406460551018
11,13.0,14.061649974309557
12,14.0,14.966629547095765
13,15.0,15.104635050208927
14,16.0,16.0
15,17.0,16.080111939908875
16,18.0,16.54629867976521
17,19.0,17.435595774162696
18,20.0,17.88854381999832
19,21.0,17.872045210327776
20,22.0,18.76166303929372
21,23.0,19.183326093250876
22,24.0,19.595917942265423
23,25.0,19.5
24,26.0,20.396078054371138
25,27.0,20.784609690826528
26,28.0,21.166010488516726
27,29.0,21.540659228538015
28,30.0,21.908902300206645
29,31.0,22.271057451320086
30,32.0,22.061731573020285
31,33.0,22.978250586152114
32,34.0,23.323807579381203
33,35.0,23.664319132398465
34,36.0,24.0
35,37.0,24.331050121192877
36,38.0,24.657656011875904
37,39.0,24.979991993593593
38,40.0,25.298221281347036
39,41.0,25.612496949731394
40,42.0,25.92296279363144
41,43.0,26.229754097208
42,44.0,26.5329983228432
43,45.0,26.832815729997478
44,46.0,27.129319932501073
45,47.0,27.422618401604176
46,48.0,27.712812921102035
47,49.0,28.0
48,50.0,28.284271247461902
