,num bidders,avg rev
0,2.0,2.8284271247461903
1,3.0,4.503332099679081
2,4.0,5.4
3,5.0,6.260990336999411
4,6.0,7.103520254071216
5,7.0,7.408103670980854
6,8.0,7.636753236814714
7,9.0,8.7
8,10.0,9.170605214488301
9,11.0,8.95488693395958
10,12.0,10.392304845413264
11,13.0,10.816653826391967
12,14.0,10.85080642164443
13,15.0,11.618950038622252
14,16.0,12.0
15,17.0,12.36931687685298
16,18.0,11.879393923933998
17,19.0,13.076696830622023
18,20.0,13.416407864998739
19,21.0,13.74772708486752
20,22.0,14.071247279470288
21,23.0,14.387494569938157
22,24.0,14.696938456699067
23,25.0,15.0
24,26.0,15.297058540778353
25,27.0,15.068842025849232
26,28.0,15.874507866387544
27,29.0,16.15549442140351
28,30.0,15.336231610144651
29,31.0,16.703293088490064
30,32.0,16.970562748477143
31,33.0,17.233687939614086
32,34.0,17.492855684535904
33,35.0,17.74823934929885
34,36.0,18.0
35,37.0,18.24828759089466
36,38.0,18.49324200890693
37,39.0,18.734993995195197
38,40.0,18.973665961010276
39,41.0,19.209372712298546
40,42.0,19.44222209522358
41,43.0,19.672315572906
42,44.0,19.8997487421324
43,45.0,20.12461179749811
44,46.0,20.346989949375804
45,47.0,20.56696380120313
46,48.0,20.784609690826528
47,49.0,21.0
48,50.0,21.213203435596427
