,num bidders,avg rev
0,2.0,2.5455844122715714
1,3.0,2.7712812921102037
2,4.0,4.0
3,5.0,4.024922359499621
4,6.0,4.898979485566356
5,7.0,5.026927491022723
6,8.0,5.656854249492381
7,9.0,6.0
8,10.0,6.324555320336759
9,11.0,6.6332495807108
10,12.0,6.928203230275509
11,13.0,7.211102550927978
12,14.0,7.483314773547883
13,15.0,7.745966692414834
14,16.0,7.6
15,17.0,7.421590126111789
16,18.0,8.48528137423857
17,19.0,8.717797887081348
18,20.0,8.94427190999916
19,21.0,9.16515138991168
20,22.0,9.38083151964686
21,23.0,9.591663046625438
22,24.0,9.797958971132712
23,25.0,10.0
24,26.0,9.178235124467012
25,27.0,10.392304845413264
26,28.0,10.583005244258363
27,29.0,10.770329614269007
28,30.0,10.954451150103322
29,31.0,11.135528725660043
30,32.0,11.313708498984761
31,33.0,11.489125293076057
32,34.0,11.661903789690601
33,35.0,11.832159566199232
34,36.0,12.0
35,37.0,12.165525060596439
36,38.0,12.328828005937952
37,39.0,12.489995996796797
38,40.0,12.649110640673518
39,41.0,12.806248474865697
40,42.0,12.96148139681572
41,43.0,13.114877048604
42,44.0,13.2664991614216
43,45.0,13.416407864998739
44,46.0,13.564659966250536
45,47.0,13.711309200802088
46,48.0,13.856406460551018
47,49.0,14.0
48,50.0,14.142135623730951
