,num bidders,avg rev
0,2.0,2.6870057685088806
1,3.0,4.208883462392372
2,4.0,5.4
3,5.0,5.724334022399462
4,6.0,7.054530459215552
5,7.0,7.646221288976667
6,8.0,8.00444876303172
7,9.0,8.67
8,10.0,9.32871909749672
9,11.0,9.352881908802228
10,12.0,10.149817732353622
11,13.0,10.420043186090929
12,14.0,10.88822299551217
13,15.0,11.541490371698103
14,16.0,11.8
15,17.0,12.286854764340628
16,18.0,12.515790027001891
17,19.0,12.902340872880396
18,20.0,13.326965145898747
19,21.0,13.701901327917962
20,22.0,14.024343121872054
21,23.0,14.195661309005649
22,24.0,14.500979277276413
23,25.0,15.0
24,26.0,15.297058540778353
25,27.0,15.53649574389283
26,28.0,15.768677813944961
27,29.0,15.886236181046785
28,30.0,16.212587702152916
29,31.0,16.591937801233463
30,32.0,16.970562748477143
31,33.0,17.176242313148705
32,34.0,17.434546165587452
33,35.0,17.74823934929885
34,36.0,18.0
35,37.0,18.187459965591678
36,38.0,18.49324200890693
37,39.0,18.610094035227227
38,40.0,18.91042040780691
39,41.0,19.14534146992422
40,42.0,19.44222209522358
41,43.0,19.672315572906
42,44.0,19.833416246325292
43,45.0,20.12461179749811
44,46.0,20.27916664954455
45,47.0,20.56696380120313
46,48.0,20.784609690826528
47,49.0,21.0
48,50.0,21.213203435596427
49,51.0,21.42428528562855
50,52.0,21.489085601765375
51,53.0,21.840329667841555
52,54.0,22.045407685048602
53,55.0,22.24859546128699
54,56.0,22.44994432064365
55,57.0,22.64950330581225
56,58.0,22.847319317591726
57,59.0,23.043437243605823
58,60.0,23.237900077244504
59,61.0,23.430749027719962
60,62.0,23.622023622035435
61,63.0,23.811761799581316
62,64.0,24.0
63,65.0,24.186773244895647
64,66.0,24.372115213907882
65,67.0,24.55605831561735
66,68.0,24.73863375370596
67,69.0,24.919871588754226
68,70.0,25.099800796022265
69,71.0,25.278449319529077
70,72.0,25.45584412271571
71,73.0,25.63201123595259
72,74.0,25.80697580112788
73,75.0,25.98076211353316
74,76.0,26.153393661244046
75,77.0,26.324893162176366
76,78.0,26.495282598983543
77,79.0,26.486819363600453
78,80.0,26.832815729997478
