,num bidders,avg rev
0,2.0,2.8142849891224593
1,3.0,4.763139720814412
2,4.0,6.72
3,5.0,8.988993269549155
4,6.0,11.071693637379964
5,7.0,12.143998517786471
6,8.0,13.915861453751257
7,9.0,15.27
8,10.0,16.475466609477255
9,11.0,17.710776380497833
10,12.0,19.502892093225558
11,13.0,20.11897611708906
12,14.0,20.653948774992156
13,15.0,21.64997690529946
14,16.0,23.04
15,17.0,23.66662629104537
16,18.0,24.013346289095153
17,19.0,24.279067115521556
18,20.0,25.491174943497604
19,21.0,26.39563600294564
20,22.0,26.922986461386486
21,23.0,27.3362396828825
22,24.0,28.561050400851855
23,25.0,29.15
24,26.0,29.931244544789646
25,27.0,30.34553014860673
26,28.0,31.27278049678346
27,29.0,31.610917417879534
28,30.0,32.3156308928048
29,31.0,31.903289799016022
30,32.0,33.205734444520274
31,33.0,33.95036524103975
32,34.0,34.46092569853573
33,35.0,34.727388326794745
34,36.0,35.1
35,37.0,36.07078180466844
36,38.0,36.7399074576951
37,39.0,37.345088030422424
38,40.0,37.631104156003715
39,41.0,38.09858921272545
40,42.0,38.49559974854269
41,43.0,39.082333604839924
42,44.0,39.534167501036364
43,45.0,39.77964931972126
44,46.0,40.4226866994266
45,47.0,41.13392760240626
46,48.0,41.153527187836524
47,49.0,41.72
48,50.0,42.214274836836886
49,51.0,42.63432771840081
50,52.0,43.26661530556787
51,53.0,43.243852742326276
52,54.0,44.090815370097204
53,55.0,44.34886695283206
54,56.0,44.30122345940347
55,57.0,45.22350826727179
56,58.0,45.54232317306617
57,59.0,45.779628657296904
58,60.0,46.39834048756486
59,61.0,46.236678081367394
60,62.0,47.24404724407087
61,63.0,47.464778520498754
62,64.0,47.92
63,65.0,48.21230133482533
64,66.0,48.581749659723044
65,67.0,48.539141937203624
66,68.0,49.47726750741192
67,69.0,49.83974317750845
68,70.0,50.19960159204453
69,71.0,50.556898639058154
70,72.0,50.91168824543142
71,73.0,51.26402247190518
72,74.0,51.61395160225576
73,75.0,51.70171660593099
74,76.0,52.21960934361728
75,77.0,52.64978632435273
76,78.0,52.990565197967086
77,79.0,53.32916650389353
78,80.0,53.57618874089496
